"address","area","bedrooms","date","floors","price","title","url"
"Xã Hiền Ninh, ,, Huyện Sóc Sơn, , Hà Nội","139 m2","","Hôm nay","","28 triệu / m2","Bán đất Yên Ninh - Xã Hiền Ninh - Huyện Sóc Sơn - HN","https://alonhadat.com.vn/ban-dat-yen-ninh-xa-hien-ninh-huyen-soc-son-hn-16114037.html"
"Phường Mai Dịch, ,, Quận Cầu Giấy, , Hà Nội","70 m2","4 phòng ngủ","Hôm nay","","3,5 tỷ","Căn tập thể 4 phòng 2 WC 2 bếp - Mai Dịch - Cầu Giấy - nhà đẹp ở luôn - giá 3.5 tỷ","https://alonhadat.com.vn/can-tap-the-4-phong-2-wc-2-bep-mai-dich-cau-giay-nha-dep-o-luon-gia-3-5-ty-16121557.html"
"Xã Minh Phú, ,, Huyện Sóc Sơn, , Hà Nội","67 m2","","Hôm nay","","26 triệu / m2","Chính chủ cần bán lô đất 67m vuông mặt tiền Thôn Phú Cường, Xã Minh Phú, Huyện Sóc sơn","https://alonhadat.com.vn/chinh-chu-can-ban-lo-dat-67m-vuong-mat-tien-thon-phu-cuong-xa-minh-phu-huyen-soc-son-16153729.html"
"Xã Xuân Giang, ,, Huyện Sóc Sơn, , Hà Nội","79 m2","","Hôm nay","","22,5 triệu / m2","Chính chủ cần bán lô đất thôn Xuân Tảo, xã Xuân Giang , huyện Sóc Sơn, Hà Nội","https://alonhadat.com.vn/chinh-chu-can-ban-lo-dat-thon-xuan-tao-xaxuan-giang-huyen-soc-son-ha-noi-16153746.html"
"Xã Minh Phú, ,, Huyện Sóc Sơn, , Hà Nội","88 m2","","Hôm nay","","24,5 triệu / m2","mở bán siêu phẩm f0 - 88,4m² full thổ cư thôn Phú thịnh, Xã Minh Phú, Huyện sóc Sơn","https://alonhadat.com.vn/mo-ban-sieu-pham-f0-88-4m-full-tho-cu-thon-phu-thinh-xa-minh-phu-huyen-soc-son--16155428.html"
"Xã Tân Hưng, ,, Huyện Sóc Sơn, , Hà Nội","177 m2","","Hôm nay","","23 triệu / m2","Bán lô đất 177 full thổ cư, có sẵn nhà cấp 4 đẹp Xã Tân Hưng, Huyện Sóc Sơn,","https://alonhadat.com.vn/ban-lo-dat-177-full-tho-cu-co-san-nha-cap-4-dep-xa-tan-hung-huyen-soc-son--16247351.html"
"Xã Minh Trí, ,, Huyện Sóc Sơn, , Hà Nội","60 m2","","Hôm nay","","1,5 tỷ","Cần bán lô đất 60m full thổ cư Thôn Thắng Trí, Xã Minh Trí, huyện Sóc Sơn","https://alonhadat.com.vn/can-ban-lo-dat-60m-full-tho-cu-thon-thang-tri-xa-minh-tri-huyen-soc-son-16282094.html"
"Đường Tam Trinh, ,, Phường Yên Sở, ,, Quận Hoàng Mai, , Hà Nội","50 m2","2 phòng ngủ","Hôm nay","21 lầu","3,15 tỷ","🔥Chính chủ bán chung cư @Home 987 Tam Trinh - 50m2, 2PN - 3,15Tỷ🔥","https://alonhadat.com.vn/-chinh-chu-ban-chung-cu-home-987-tam-trinh-50m2-2pn-3-15ty--16300617.html"
"Đường Định Công, ,, Phường Định Công, ,, Quận Hoàng Mai, , Hà Nội","38 m2","3 phòng ngủ","Hôm qua","6 lầu","8,2 tỷ","TÔI CẦN BÁN GẤP ! Nhà ở Định Công - 38m x 6 Tầng - Thang Máy - Cách Ô Tô 15m - Chỉ 8 Tỷ","https://alonhadat.com.vn/toi-can-ban-gap-nha-o-dinh-cong-38m-x-6-tang-thang-may-cach-o-to-15m-chi-8-ty-16300525.html"
"Đường Nguyễn Tuân, ,, Phường Thanh Xuân Trung, ,, Quận Thanh Xuân, , Hà Nội","71 m2","5 phòng ngủ","Hôm qua","7 lầu","54 tỷ","Bán nhà mặt phố Nguyễn Tuân, vị trí kim cương quận Thanh Xuân, 71m2, mặt tiền 5m","https://alonhadat.com.vn/ban-nha-mat-pho-nguyen-tuan-vi-tri-kim-cuong-quan-thanh-xuan-71m2-mat-tien-5m-16299802.html"
"Phố Láng Hạ, ,, Phường Giảng Võ, ,, Quận Ba Đình, , Hà Nội","62 m2","5 phòng ngủ","Hôm qua","5 lầu","15,2 tỷ","Bán Nhà Ngõ 5 Láng Hạ Ba Đình 62m2 × 5T × MT 4.6m ---  15.2 Tỷ Gara Ô Tô Tránh Kinh Doanh","https://alonhadat.com.vn/ban-nha-ngo-5-lang-ha-ba-dinh-62m2-5t-mt-4-6m-16-2-ty-gara-o-to-tranh-kinh-doanh-16152746.html"
"Đường Láng Hạ, ,, Phường Láng Hạ, ,, Quận Đống Đa, , Hà Nội","60 m2","5 phòng ngủ","Hôm qua","5 lầu","15 tỷ","Bán Nhà Láng Hạ Đống Đa 65m2 × 5T × MT 4.5m ---  15 Tỷ Gara Ô Tô Tránh Vỉa Hè.","https://alonhadat.com.vn/ban-nha-lang-ha-dong-da-65m2-5t-mt-4-5m-16-ty-gara-o-to-tranh-via-he--16152363.html"
"Phố Huỳnh Thúc Kháng, ,, Phường Thành Công, ,, Quận Ba Đình, , Hà Nội","60 m2","4 phòng ngủ","Hôm qua","4 lầu","13,5 tỷ","Bán Nhà Phân Lô  Huỳnh Thúc Kháng 60m2, 4 tầng, 13.5 tỷ, 2 thoáng, Gara.","https://alonhadat.com.vn/ban-nha-phan-lo-huynh-thuc-khang-60m2-4-tang-13-5-ty-2-thoang-gara--16140669.html"
"Phố Nguyên Hồng, ,, Phường Láng Hạ, ,, Quận Đống Đa, , Hà Nội","60 m2","4 phòng ngủ","Hôm qua","4 lầu","13,3 tỷ","Bán Nhà Nguyên Hồng Đống Đa 60m2, 4 tầng, MT 4.2m, 13.3 tỷ, gara ô tô, 2 thoáng.","https://alonhadat.com.vn/ban-nha-nguyen-hong-dong-da-60m2-4-tang-mt-4-2m-13-3-ty-gara-o-to-2-thoang--16140856.html"
"Phố Huỳnh Thúc Kháng, ,, Phường Láng Hạ, ,, Quận Đống Đa, , Hà Nội","59 m2","4 phòng ngủ","Hôm qua","4 lầu","13,4 tỷ","Bán Nhà Ngõ 55 Huỳnh Thúc Kháng Đống Đa 59m2, phân lô ô tô 13.4 tỷ, 2 thoáng.","https://alonhadat.com.vn/ban-nha-ngo-55-huynh-thuc-khang-dong-da-59m2-phan-lo-o-to-13-4-ty-2-thoang--16140994.html"
"Phố Thái Hà, ,, Phường Trung Liệt, ,, Quận Đống Đa, , Hà Nội","90 m2","5 phòng ngủ","Hôm qua","5 lầu","22 tỷ","Bán Nhà Thái Hà Đống Đa 90m2 x 5T x MT 5m --- 22 Tỷ , Gara Ô Tô Tránh Kinh Doanh.","https://alonhadat.com.vn/ban-nha-thai-ha-dong-da-90m2-x-5t-x-mt-5m-24-ty-gara-o-to-tranh-kinh-doanh--16173219.html"
"Phố Thái Hà, ,, Phường Trung Liệt, ,, Quận Đống Đa, , Hà Nội","95 m2","5 phòng ngủ","Hôm qua","5 lầu","22,5 tỷ","Bán Nhà Ngõ 131 Thái Hà Đống Đa Ô Tô Tránh 95m2 x 5T x MT 5.2 --- 22.5 Tỷ Kinh Doanh.","https://alonhadat.com.vn/ban-nha-ngo-131-thai-ha-dong-da-o-to-tranh-95m2-x-5t-x-mt-5-2-24-5-ty-kinh-doanh--16175986.html"
"Phố Hồ Đắc Di, ,, Phường Nam Đồng, ,, Quận Đống Đa, , Hà Nội","86 m2","4 phòng ngủ","Hôm qua","4 lầu","19 tỷ","Bán Nhà Hồ Đắc Di Đống Đa 86m2, 4 Tầng, MT 4.8m --- 19 Tỷ Ô Tô Tránh Vỉa Hè Phân Lô.","https://alonhadat.com.vn/ban-nha-ho-dac-di-dong-da-86m2-4-tang-mt-4-8m-19-ty-o-to-tranh-via-he-phan-lo--16209357.html"
"Đường Bắc Cầu 3, ,, Phường Ngọc Thụy, ,, Quận Long Biên, , Hà Nội","30 m2","1 phòng ngủ","Hôm qua","1 lầu","2,5 tỷ","Hộ Khẩu Ngọc Thụy - Oto đỗ cổng - 30m2 đất giá chỉ 2.5 tỷ","https://alonhadat.com.vn/ho-khau-ngoc-thuy-oto-do-cong-30m2-dat-gia-chi-2-5-ty-16278551.html"
"Đường Lê Hữu Tựu, ,, Xã Nguyên Khê, ,, Huyện Đông Anh, , Hà Nội","93 m2","","Hôm qua","","9 tỷ","💥ĐẤT ĐẤU GIÁ X6 CÁN KHÊ, NGUYÊN KHÊ ĐÔNG ANH 👉 Diện tích: 92.6m², mặt tiền = hậu = 5m.","https://alonhadat.com.vn/-dat-dau-gia-x6-can-khe-nguyen-khe-dong-anh-dien-tich-92-6m-mat-tien-hau-5m--16016257.html"
"Phố Hào Nam, ,, Phường Ô Chợ Dừa, ,, Quận Đống Đa, , Hà Nội","45 m2","7 phòng ngủ","Hôm nay","5 lầu","13,5 tỷ","Nhà đẹp Hào Nam - Đống Đa. Dt 45m. 5 tầng. Giá 13.5 tỷ (còn thương lượng)","https://alonhadat.com.vn/nha-dep-hao-nam-dong-da-dt-45m-5-tang-gia-13-5-ty-con-thuong-luong--16290281.html"
"Phố Nguyễn Bá Khoản, ,, Phường Yên Hòa, ,, Quận Cầu Giấy, , Hà Nội","42 m2","7 phòng ngủ","Hôm nay","5 lầu","18,5 tỷ","Bán nhà Nguyễn Bá Khoản - Cầu Giấy. 42/50mT2. 5 tầng. Giá 18.5 tỷ còn TL","https://alonhadat.com.vn/ban-nha-nguyen-ba-khoan-cau-giay-42-50mt2-5-tang-gia-18-5-ty-con-tl-16299542.html"
"Phố Trần Huy Liệu, ,, Phường Giảng Võ, ,, Quận Ba Đình, , Hà Nội","70 m2","2 phòng ngủ","Hôm nay","2 lầu","4,68 tỷ","Bán tập thể A6 Giảng Võ - Ba Đình. Dt 40/70m. 2PN + bếp + khách. Giá 4.68 tỷ (còn TL)","https://alonhadat.com.vn/ban-tap-the-a6-giang-vo-ba-dinh-dt-40-70m-2pn-bep-khach-gia-4-68-ty-con-tl--16298997.html"
"Xã Tân Minh, ,, Huyện Sóc Sơn, , Hà Nội","160 m2","","Hôm nay","","3,5 tỷ","Sơn đoài tân minh lô góc oto thong viu bìa làng","https://alonhadat.com.vn/son-doai-tan-minh-lo-goc-oto-thong-viu-bia-lang-16307745.html"
"Phố Bạch Mai, ,, Phường Cầu Dền, ,, Quận Hai Bà Trưng, , Hà Nội","50 m2","2 phòng ngủ","Hôm nay","2 lầu","7,9 tỷ","Bán nhà cấp 4 chính chủ ngõ Chùa Liên Phái,Bạch Mai 50m2","https://alonhadat.com.vn/ban-nha-cap-4-chinh-chu-ngo-chua-lien-phai-bach-mai-50m2-16289369.html"
"Đường Bát Khối, ,, Phường Giang Biên, ,, Quận Long Biên, , Hà Nội","78 m2","6 phòng ngủ","Hôm nay","6 lầu","16,8 tỷ","Chính chủ, cần bán nhà mới đầy đủ nội thất tầng 1 để được 3 ô tô MT 5 m, 5 tầng 1tum 77,5m","https://alonhadat.com.vn/chinh-chu-can-ban-nha-moi-day-du-noi-that-tang-1-de-duoc-3-o-to-mt-5-m-5-tang-1tum-77-5m-16141598.html"
"Phố Võng Thị, ,, Phường Bưởi, ,, Quận Tây Hồ, , Hà Nội","41 m2","11 phòng ngủ","Hôm nay","7 lầu","17,8 tỷ","VÕNG THỊ ,TÂY HỒ NHÀ DÒNG TIỀN - LÃI RÒNG HÀNG THÁNG - 11 PHÒNG KHÉP KÍN - HỒ TÂY LỘNG GIÓ","https://alonhadat.com.vn/vong-thi-tay-ho-nha-dong-tien-lai-rong-hang-thang-11-phong-khep-kin-ho-tay-long-gio-16241760.html"
"Phố Quan Nhân, ,, Phường Nhân Chính, ,, Quận Thanh Xuân, , Hà Nội","40 m2","4 phòng ngủ","Hôm nay","6 lầu","14 tỷ","Hiếm đẹp, mặt Phố Kinh doanh-Thanh Xuân, Nhân Chính, Royal city, thang máy-Nhỉnh 14 tỷ","https://alonhadat.com.vn/hiem-dep-mat-pho-kinh-doanh-thanh-xuan-nhan-chinh-royal-city-thang-may-nhinh-14-ty-16299158.html"
"Phố Nhân Hòa, ,, Phường Nhân Chính, ,, Quận Thanh Xuân, , Hà Nội","35 m2","4 phòng ngủ","Hôm nay","4 lầu","6,4 tỷ","Hiếm, Thanh Xuân, Nhân Hoà, Vũ Trọng Phụng-DT 35m2x4T-Nhỉnh 6 tỷ","https://alonhadat.com.vn/hiem-thanh-xuan-nhan-hoa-vu-trong-phung-dt-35m2x4t-nhinh-6-ty-16082073.html"
"Đường Lạc Long Quân, ,, Phường Nhật Tân, ,, Quận Tây Hồ, , Hà Nội","75 m2","5 phòng ngủ","Hôm nay","5 lầu","30 tỷ","BT 5T THANG MÁY SIÊU ĐẸP PHÂNLÔ LÔ GÓC ÔTÔ TRÁNH KD LẠC LONG QUÂN TÂY HỒ 75M2 MT 16M 30 TỶ","https://alonhadat.com.vn/bt-5t-thang-may-sieu-dep-phanlo-lo-goc-oto-tranh-kd-lac-long-quan-tay-ho-75m2-mt-16m-30-ty-16303316.html"
"Đường Võ Nguyên Giáp, ,, Xã Nguyên Khê, ,, Huyện Đông Anh, , Hà Nội","65 m2","","Hôm nay","","Thỏa thuận","BÁN 65M LÔ GÓC BÌA LÀNG NGUYÊN KHÊ, ĐƯỜNG 17M VIEW ĐƯỜNG VÕ NGUYÊN GIÁP","https://alonhadat.com.vn/ban-65m-bia-lang-nguyen-khe-quy-hoach-mo-duong-40m-truoc-mat-15473882.html"
"Đường Vân Hà, ,, Xã Vân Hà, ,, Huyện Đông Anh, , Hà Nội","120 m2","","Hôm nay","","Thỏa thuận","CHÍNH CHỦ BÁN 120M, MT 10M, HAI MẶT ĐƯỜNG TRƯỚC SAU VÂN HÀ, ĐÔNG ANH.","https://alonhadat.com.vn/ban-55m2-lo-goc-kinh-doanh-van-ha-dong-anh-duong-8m-15479579.html"
"Xã Vân Hà, ,, Huyện Đông Anh, , Hà Nội","71 m2","","Hôm nay","","Thỏa thuận","BÁN 71M BÌA LÀNG VÂN HÀ. ĐƯỜNG 8M ĐANG THẢM NHỰA.","https://alonhadat.com.vn/ban-71m-bia-lang-van-ha-duong-8m-dang-tham-nhua--16292481.html"
"Đường Trung Văn, ,, Phường Trung Văn, ,, Quận Nam Từ Liêm, , Hà Nội","124 m2","6 phòng ngủ","Hôm nay","5 lầu","34,5 tỷ","Chủ nhà bán Liền kề ngõ 67 Phùng khoang. 124m x 5 tầng. MT7m. Giá 34,5 tỷ","https://alonhadat.com.vn/chu-nha-ban-lien-ke-ngo-67-phung-khoang-124m-x-5-tang-mt7m-gia-34-5-ty-16187679.html"
"Đường Hồ Tùng Mậu, ,, Phường Phú Diễn, ,, Quận Bắc Từ Liêm, , Hà Nội","30 m2","5 phòng ngủ","Hôm nay","7 lầu","9,85 tỷ","Bán nhà Thang máy, gần Ô tô tránh, Hồ Tùng Mậu, Phú Diễn, Bắc Từ Liêm. Giá:  9,85 Tỷ","https://alonhadat.com.vn/ban-nha-thang-may-gan-o-to-tranh-ho-tung-mau-phu-dien-bac-tu-liem-gia-9-85-ty-16289706.html"
"Đường Nguyễn Xiển, ,, Phường Đại Kim, ,, Quận Hoàng Mai, , Hà Nội","75 m2","6 phòng ngủ","Hôm nay","6 lầu","29,5 tỷ","(Mặt phố Phạm Tu)The Manor Nguyễn Xiển 75m2 6T thang máy – Lô góc – 3 thoáng","https://alonhadat.com.vn/-mat-pho-pham-tu-the-manor-nguyen-xien-75m2-6t-thang-may-lo-goc-3-thoang-16287775.html"
"Đường Tư Đình, ,, Phường Long Biên, ,, Quận Long Biên, , Hà Nội","46 m2","4 phòng ngủ","Hôm nay","4 lầu","5,85 tỷ","🏡 BÁN NHÀ PHỐ #TƯĐÌNH TRUNG TÂM LONG BIÊN – GIÁ CHÀO 5.85 TỶ ▪️ DT: 46m² | 4T mới đẹp |","https://alonhadat.com.vn/-ban-nha-pho-tudinh-trung-tam-long-bien-gia-chao-5-85-ty-dt-46m-4t-moi-dep--16281336.html"
"Đường Cổ Linh, ,, Phường Long Biên, ,, Quận Long Biên, , Hà Nội","42 m2","4 phòng ngủ","Hôm nay","4 lầu","6 tỷ","42mv mặt tiền 4,4 Giá 6Tỷ. NGÕ NÔNG – Ô TÔ TRÁNH DƯNG ĐỖ NGÀY ĐÊM – Ở SƯỚNG NHƯ BIỆT THỰ","https://alonhadat.com.vn/42mv-mat-tien-4-4-gia-6ty-ngo-nong-o-to-tranh-dung-do-ngay-dem-o-suong-nhu-biet-thu-16298242.html"
"Tỉnh lộ 76, ,, Xã An Tiến, ,, Huyện Mỹ Đức, , Hà Nội","150 m2","1 phòng ngủ","Hôm nay","1 lầu","6 triệu / m2","Mở Bán 15 lô đất nền xã An Phú, Mỹ Đức, Sinh Lời cao, DT 150m2 - 250m2 full thổ cư, Giá F0","https://alonhadat.com.vn/mo-ban-15-lo-dat-nen-xa-an-phu-my-duc-sinh-loi-cao-dt-150m2-250m2-full-tho-cu-gia-f0-16306876.html"
"Xã Thụy Lâm, ,, Huyện Đông Anh, , Hà Nội","64 m2","","Hôm nay","","76 triệu / m2","🌟RẺ BẤT NGỜ:HÀNG VIP THỤY LÂM GẦN HỒ ĐIỀU HOÀ ĐƯỜNG 9m CÓ VỈA HÈ RỘNG KHỔ ĐẸP GIÁ BÁN 7x","https://alonhadat.com.vn/-re-bat-ngo-hang-vip-thuy-lam-gan-ho-dieu-hoa-duong-9m-co-via-he-rong-kho-dep-gia-ban-7x-16199567.html"
"Đường Sài Đồng, ,, Phường Sài Đồng, ,, Quận Long Biên, , Hà Nội","210 m2","5 phòng ngủ","Hôm nay","5 lầu","26,99 tỷ","giảm 3 Tỷ, Giá quá rẻ Biệt thự thô Sài đồng, 5 tầng vỉa hè phân lô , 210m2 - 26,99 tỷ","https://alonhadat.com.vn/giam-3-ty-gia-qua-re-biet-thu-tho-sai-dong-5-tang-via-he-phan-lo-210m2-2x-ty-16139771.html"
"Đường Cổ Linh, ,, Phường Thạch Bàn, ,, Quận Long Biên, , Hà Nội","55 m2","4 phòng ngủ","Hôm nay","7 lầu","10 tỷ","Đẹp nhất khuôn tiền 10 tỷ nhà thang máy 7 tầng Phố Cổ Linh, Thang máy, Gara Oto","https://alonhadat.com.vn/dep-nhat-khuon-tien-10-ty-nha-thang-may-7-tang-pho-co-linh-thang-may-gara-oto-16269372.html"
"Đường Hoa Lâm, ,, Phường Việt Hưng, ,, Quận Long Biên, , Hà Nội","110 m2","4 phòng ngủ","Hôm nay","4 lầu","19,5 tỷ","Giảm 2 tỷ mặt phố trung tâm Việt Hưng, vỉa hè 3 oto tránh kinh doanh 110m2 - 1x tỷ","https://alonhadat.com.vn/giam-2-ty-mat-pho-trung-tam-viet-hung-via-he-3-oto-tranh-kinh-doanh-110m2-1x-ty-16308322.html"
"Đường Việt Hưng, ,, Phường Việt Hưng, ,, Quận Long Biên, , Hà Nội","85 m2","","Hôm nay","","21 tỷ","đất đấu giá TT4 Việt Hưng duy nhất 1 lô bán, Vỉa hè oto tránh, DT 85m2 - MT 5M","https://alonhadat.com.vn/dat-dau-gia-tt4-viet-hung-duy-nhat-1-lo-ban-via-he-oto-tranh-dt-85m2-mt-5m-16308386.html"
"Đường Giang Biên, ,, Phường Giang Biên, ,, Quận Long Biên, , Hà Nội","160 m2","5 phòng ngủ","Hôm nay","5 lầu","35,5 tỷ","Siêu ViP nhà 2 mặt phố 2 mặt tiền trước sau, Kinh doanh, 5 tầng 160m2 - MT 7M","https://alonhadat.com.vn/sieu-vip-nha-2-mat-pho-2-mat-tien-truoc-sau-kinh-doanh-5-tang-160m2-mt-7m-16286619.html"
"Đường Tư Đình, ,, Phường Long Biên, ,, Quận Long Biên, , Hà Nội","90 m2","","Hôm nay","","13,85 tỷ","2 Lô đất Phố Tư Đình, Giá đầu tư , Sát dự án chung cư Platinum, 90m2 - 13.x tỷ","https://alonhadat.com.vn/2-lo-dat-pho-tu-dinh-gia-dau-tu-sat-du-an-chung-cu-platinum-90m2-13-x-ty-16279001.html"
"Đường Nguyễn Sơn, ,, Phường Gia Thụy, ,, Quận Long Biên, , Hà Nội","55 m2","5 phòng ngủ","Hôm nay","8 lầu","18,5 tỷ","Mở bán nhà ngõ 117 Nguyễn Sơn, 8 tầng thang máy, Gara 2 Oto, 55m2 - MT 5m","https://alonhadat.com.vn/mo-ban-nha-ngo-117-nguyen-son-8-tang-thang-may-gara-2-oto-55m2-mt-5m-16279041.html"
"Đường Trâu Quỳ, ,, Thị trấn Trâu Quỳ, ,, Huyện Gia Lâm, , Hà Nội","80 m2","","Hôm nay","","10,95 tỷ","Giảm 800tr, Đất TDC trung tâm Trâu Quỳ, vỉa hè lô góc 80m2 - 10.x Tỷ","https://alonhadat.com.vn/giam-800tr-dat-tdc-trung-tam-trau-quy-via-he-lo-goc-80m2-10-x-ty-16279523.html"
"Đường Chính Trung, ,, Thị trấn Trâu Quỳ, ,, Huyện Gia Lâm, , Hà Nội","140 m2","1 phòng ngủ","Hôm nay","1 lầu","19,85 tỷ","TĐC 31ha Trâu Quỳ, Mặt phố kinh doanh vỉa hè giá đầu tư 140m2 - 1x Tỷ","https://alonhadat.com.vn/tdc-31ha-trau-quy-mat-pho-kinh-doanh-via-he-gia-dau-tu-140m2-1x-ty-16279560.html"
"Đường Ngô Xuân Quảng, ,, Thị trấn Trâu Quỳ, ,, Huyện Gia Lâm, , Hà Nội","90 m2","3 phòng ngủ","Hôm nay","3 lầu","25 tỷ","giảm 1.3 tỷ mặt phố Ngô Xuân Quảng, Hiếm nhà bán, Đoạn đẹp nhất, 90m2 - MT 4.5m","https://alonhadat.com.vn/giam-1-3-ty-mat-pho-ngo-xuan-quang-hiem-nha-ban-doan-dep-nhat-90m2-mt-4-5m-16279643.html"
"Đường Nguyễn Mậu Tài, ,, Thị trấn Trâu Quỳ, ,, Huyện Gia Lâm, , Hà Nội","100 m2","4 phòng ngủ","Hôm nay","3 lầu","15,88 tỷ","Giảm 1 tỷ giá bán đất tặng Biệt thự TDC 31ha Trâu Quỳ 100m2 - 15.x","https://alonhadat.com.vn/giam-1-ty-gia-ban-dat-tang-biet-thu-tdc-31ha-trau-quy-100m2-15-x-16279686.html"
"Phố Thành Trung, ,, Thị trấn Trâu Quỳ, ,, Huyện Gia Lâm, , Hà Nội","90 m2","1 phòng ngủ","Hôm nay","2 lầu","35,2 tỷ","Mặt phố Thành Trung, VIP nhất Gia Lâm, Kinh doanh sầm uất, 90m2 - MT 5m","https://alonhadat.com.vn/mat-pho-thanh-trung-vip-nhat-gia-lam-kinh-doanh-sam-uat-90m2-mt-5m-16279786.html"
"Đường Nguyễn Văn Cừ, ,, Phường Gia Thụy, ,, Quận Long Biên, , Hà Nội","120 m2","1 phòng ngủ","Hôm nay","1 lầu","24,99 tỷ","Hộ khẩu Gia Thuỵ, Vỉa hè 3 oto tránh kinh doanh, DT 120m2 - 2x tỷ","https://alonhadat.com.vn/ho-khau-gia-thuy-via-he-3-oto-tranh-kinh-doanh-dt-120m2-2x-ty-16300035.html"
"Phố Phạm Khắc Quảng, ,, Phường Giang Biên, ,, Quận Long Biên, , Hà Nội","80 m2","5 phòng ngủ","Hôm nay","6 lầu","20,99 tỷ","Số 1 TĐC Giang Biên, Phạm khắc quảng, 6 tầng thang máy dân xây, 80m2 - MT 5M","https://alonhadat.com.vn/so-1-tdc-giang-bien-pham-khac-quang-6-tang-thang-may-dan-xay-80m2-mt-5m-16295458.html"
"Đường Nguyễn Văn Cừ, ,, Phường Gia Thụy, ,, Quận Long Biên, , Hà Nội","45 m2","3 phòng ngủ","Hôm nay","4 lầu","10,5 tỷ","Phân lô giáo dục ngõ 560 Nguyễn Văn Cừ, 4 tầng, Gara Oto, Khuôn tiền hiếm 10.x tỷ","https://alonhadat.com.vn/phan-lo-giao-duc-ngo-560-nguyen-van-cu-4-tang-gara-oto-khuon-tien-hiem-10-x-ty-16291396.html"
"Đường Cổ Linh, ,, Phường Long Biên, ,, Quận Long Biên, , Hà Nội","40 m2","3 phòng ngủ","Hôm nay","6 lầu","8,5 tỷ","Đẹp nhất khuôn tiền 8.x Tỷ, Nhà 6 tầng Cổ Linh, Thang máy, Oto, Giá đầu tư","https://alonhadat.com.vn/dep-nhat-khuon-tien-8-x-ty-nha-6-tang-co-linh-thang-may-oto-gia-dau-tu-16291266.html"
"Đường Nguyễn Văn Cừ, ,, Phường Gia Thụy, ,, Quận Long Biên, , Hà Nội","75 m2","3 phòng ngủ","Hôm nay","3 lầu","13,85 tỷ","Phân Lô giáo dục 560 Nguyễn Văn Cừ, Tặng nhà 3 tầng, Oto vào ngõ thông 75m2 - 13.x tỷ","https://alonhadat.com.vn/phan-lo-giao-duc-560-nguyen-van-cu-tang-nha-3-tang-oto-vao-ngo-thong-75m2-13-x-ty-16291288.html"
"Đường Nguyễn Văn Cừ, ,, Phường Gia Thụy, ,, Quận Long Biên, , Hà Nội","120 m2","1 phòng ngủ","Hôm nay","1 lầu","24,5 tỷ","Hộ khẩu Gia Thuỵ, Vỉa hè 3 oto tránh kinh doanh, DT 120m2 mt5m","https://alonhadat.com.vn/ho-khau-gia-thuy-via-he-3-oto-tranh-kinh-doanh-dt-120m2-mt5m-16291684.html"
"Đường Ngô Gia Tự, ,, Phường Đức Giang, ,, Quận Long Biên, , Hà Nội","200 m2","1 phòng ngủ","Hôm nay","1 lầu","55 tỷ","Đẹp số 1 Long Biên, mặt phố Ngô Gia Tự, Kinh doanh sầm uất, 200m2 - MT 9.3m","https://alonhadat.com.vn/dep-so-1-long-bien-mat-pho-ngo-gia-tu-kinh-doanh-sam-uat-200m2-mt-9-3m-16292017.html"
"Phố Trần Thái Tông, ,, Phường Dịch Vọng, ,, Quận Cầu Giấy, , Hà Nội","30 m2","3 phòng ngủ","Hôm nay","5 lầu","5,999 tỷ","CHỈ VỚI 6 tỷ sở hữu nhà trung tâm Cầu Giấy - Cốm Làng Vòng - Full Nội Thất","https://alonhadat.com.vn/chi-voi-6-ty-so-huu-nha-trung-tam-cau-giay-com-lang-vong-full-noi-that-16291292.html"
"Xã Tích Giang, ,, Huyện Phúc Thọ, , Hà Nội","82 m2","","11/04/2025","","1,65 tỷ","Chính chủ gửi bán 82m đất Tại Phúc Thọ, giá chỉ 1.65 tỷ","https://alonhadat.com.vn/chinh-chu-gui-ban-82m-dat-tai-phuc-tho-gia-chi-1-65-ty-16278668.html"
"Phố Hào Nam, ,, Phường Cát Linh, ,, Quận Đống Đa, , Hà Nội","31 m2","4 phòng ngủ","11/04/2025","6 lầu","8,2 tỷ","NHÀ MỚI HÀO NAM - 6 TẦNG THANG MÁY - QUA 1 NHÀ RA MẶT PHỐ - ĐỦ NỘI THẤT.","https://alonhadat.com.vn/nha-moi-hao-nam-6-tang-thang-may-qua-1-nha-ra-mat-pho-du-noi-that--16253951.html"
"Đường Lê Duẩn, ,, Phường Khâm Thiên, ,, Quận Đống Đa, , Hà Nội","31 m2","3 phòng ngủ","11/04/2025","6 lầu","8,8 tỷ","SIÊU HIẾM PHỐ LÊ DUẨN - 6 TẦNG THANG MÁY - KINH DOANH, CHỈ 8.8 TỶ","https://alonhadat.com.vn/sieu-hiem-pho-le-duan-6-tang-thang-may-kinh-doanh-chi-8-8-ty-16245721.html"
"Phố Thái Hà, ,, Phường Ô Chợ Dừa, ,, Quận Đống Đa, , Hà Nội","54 m2","5 phòng ngủ","11/04/2025","5 lầu","15 tỷ","BÁN GẤP PHÂN LÔ THÁI HÀ, ĐỐNG ĐA - Ô TÔ TRÁNH ĐỖ 24/24 - 55m - 5 TẦNG THANG MÁY - 15 TỶ","https://alonhadat.com.vn/ban-gap-phan-lo-thai-ha-dong-da-o-to-tranh-do-24-24-55m-5-tang-thang-may-15-ty-16119505.html"
